MonthEndingDate,NHSBoardName,LocationCode,LocationName,DepartmentType,AttendanceCategory,NumberOfAttendancesAll,NumberWithin4HoursAll,NumberOver4HoursAll,PercentageWithin4HoursAll,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
2023-04-30,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,All,1205,1020,185,84.6,1205,1020,185,84.6,41,3.4,7,0.6
2023-04-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,New planned,381,282,99,74,381,282,99,74,27,7.1,7,1.8
2023-04-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,Unplanned,2680,1985,695,74.1,2680,1985,695,74.1,203,7.6,57,2.1
2023-04-30,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,All,3061,2267,794,74.1,3061,2267,794,74.1,230,7.5,64,2.1
2023-04-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,New planned,72,49,23,68.1,72,49,23,68.1,3,4.2,2,2.8
2023-04-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,Unplanned,5322,3444,1878,64.7,5322,3444,1878,64.7,531,10,143,2.7
2023-04-30,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,All,5394,3493,1901,64.8,5394,3493,1901,64.8,534,9.9,145,2.7
2023-04-30,NHS Fife,F708H,Adamson Hospital,Type 3,New planned,2,2,0,100,2,2,0,100,0,0,0,0
2023-04-30,NHS Fife,F708H,Adamson Hospital,Type 3,Unplanned,162,161,1,99.4,162,161,1,99.4,0,0,0,0
2023-04-30,NHS Fife,F708H,Adamson Hospital,Type 3,All,164,163,1,99.4,164,163,1,99.4,0,0,0,0
2023-04-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,New planned,5,5,0,100,5,5,0,100,0,0,0,0
2023-04-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,Unplanned,257,257,0,100,257,257,0,100,0,0,0,0
2023-04-30,NHS Fife,F709H,St Andrews Community Hospital,Type 3,All,262,262,0,100,262,262,0,100,0,0,0,0
2023-04-30,NHS Fife,F805H,Queen Margaret Hospital,Type 3,New planned,12,12,0,100,12,12,0,100,0,0,0,0
2023-04-30,NHS Fife,F805H,Queen Margaret Hospital,Type 3,Unplanned,1147,1147,0,100,1147,1147,0,100,0,0,0,0
2023-04-30,NHS Fife,F805H,Queen Margaret Hospital,Type 3,All,1159,1159,0,100,1159,1159,0,100,0,0,0,0
2023-04-30,NHS Forth Valley,V201H,Stirling Health And Care Village,Type 3,Unplanned,1753,1746,7,99.6,1753,1746,7,99.6,0,0,0,0
2023-04-30,NHS Forth Valley,V201H,Stirling Health And Care Village,Type 3,All,1753,1746,7,99.6,1753,1746,7,99.6,0,0,0,0
2023-04-30,NHS Forth Valley,V217H,Forth Valley Royal Hospital - Type 1,Type 1,Unplanned,4728,2372,2356,50.2,4728,2372,2356,50.2,861,18.2,292,6.2
2023-04-30,NHS Forth Valley,V217H,Forth Valley Royal Hospital - Type 1,Type 1,All,4728,2372,2356,50.2,4728,2372,2356,50.2,861,18.2,292,6.2
2023-04-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,New planned,27,13,14,48.1,27,13,14,48.1,4,14.8,0,0
2023-04-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,Unplanned,4327,2110,2217,48.8,4327,2110,2217,48.8,710,16.4,149,3.4
2023-04-30,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,All,4354,2123,2231,48.8,4354,2123,2231,48.8,714,16.4,149,3.4
2023-04-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,New planned,2,2,0,100,2,2,0,100,0,0,0,0
2023-04-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,Unplanned,1388,1177,211,84.8,1388,1177,211,84.8,21,1.5,0,0
2023-04-30,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,All,1390,1179,211,84.8,1390,1179,211,84.8,21,1.5,0,0
2023-04-30,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,Unplanned,751,751,0,100,,,,,,,,
2023-04-30,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,All,751,751,0,100,,,,,,,,
2023-04-30,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,Unplanned,566,566,0,100,,,,,,,,
2023-04-30,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,All,566,566,0,100,,,,,,,,
2023-04-30,NHS Grampian,N335H,Jubilee Hospital,Type 3,Unplanned,555,552,3,99.5,,,,,,,,
2023-04-30,NHS Grampian,N335H,Jubilee Hospital,Type 3,All,555,552,3,99.5,,,,,,,,
2023-04-30,NHS Grampian,N336H,Turriff Hospital,Type 3,Unplanned,14,14,0,100,,,,,,,,
2023-04-30,NHS Grampian,N336H,Turriff Hospital,Type 3,All,14,14,0,100,,,,,,,,
2023-04-30,NHS Grampian,N337H,Chalmers Hospital,Type 3,Unplanned,59,59,0,100,,,,,,,,
2023-04-30,NHS Grampian,N337H,Chalmers Hospital,Type 3,All,59,59,0,100,,,,,,,,
2023-04-30,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,New planned,80,49,31,61.3,80,49,31,61.3,7,8.8,1,1.3
2023-04-30,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,Unplanned,2391,1694,697,70.8,2391,1694,697,70.8,160,6.7,50,2.1
2023-04-30,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,All,2471,1743,728,70.5,2471,1743,728,70.5,167,6.8,51,2.1
2023-04-30,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,Unplanned,1375,1279,96,93,1375,1279,96,93,7,0.5,1,0.1
2023-04-30,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,All,1375,1279,96,93,1375,1279,96,93,7,0.5,1,0.1
2023-04-30,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,Unplanned,2308,1889,419,81.8,2308,1889,419,81.8,49,2.1,6,0.3
2023-04-30,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,All,2308,1889,419,81.8,2308,1889,419,81.8,49,2.1,6,0.3
2023-04-30,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,Unplanned,4635,3090,1545,66.7,4635,3090,1545,66.7,369,8,63,1.4
2023-04-30,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,All,4635,3090,1545,66.7,4635,3090,1545,66.7,369,8,63,1.4
2023-04-30,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,Unplanned,6586,2744,3842,41.7,6586,2744,3842,41.7,1333,20.2,305,4.6
2023-04-30,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,All,6586,2744,3842,41.7,6586,2744,3842,41.7,1333,20.2,305,4.6
2023-04-30,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,Type 3,Unplanned,1865,1835,30,98.4,1865,1835,30,98.4,0,0,0,0
2023-04-30,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,Type 3,All,1865,1835,30,98.4,1865,1835,30,98.4,0,0,0,0
2023-04-30,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,Type 3,Unplanned,2316,2261,55,97.6,2316,2261,55,97.6,0,0,0,0
2023-04-30,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,Type 3,All,2316,2261,55,97.6,2316,2261,55,97.6,0,0,0,0
2023-04-30,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - Type 1,Type 1,Unplanned,7715,3989,3726,51.7,7715,3989,3726,51.7,802,10.4,174,2.3
2023-04-30,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - Type 1,Type 1,All,7715,3989,3726,51.7,7715,3989,3726,51.7,802,10.4,174,2.3
2023-04-30,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,Unplanned,5828,5523,305,94.8,5828,5523,305,94.8,1,0,0,0
2023-04-30,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,All,5828,5523,305,94.8,5828,5523,305,94.8,1,0,0,0
2023-04-30,NHS Highland,C106H,Cowal Community Hospital,Type 3,Unplanned,632,626,6,99.1,,,,,,,,
2023-04-30,NHS Highland,C106H,Cowal Community Hospital,Type 3,All,632,626,6,99.1,,,,,,,,
2023-04-30,NHS Highland,C108H,Islay Hospital,Type 3,Unplanned,80,75,5,93.8,,,,,,,,
2023-04-30,NHS Highland,C108H,Islay Hospital,Type 3,All,80,75,5,93.8,,,,,,,,
2023-04-30,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,Unplanned,273,269,4,98.5,,,,,,,,
2023-04-30,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,All,273,269,4,98.5,,,,,,,,
2023-04-30,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,New planned,4,3,1,75,4,3,1,75,0,0,0,0
2023-04-30,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,Unplanned,717,647,70,90.2,717,647,70,90.2,4,0.6,1,0.1
2023-04-30,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,All,721,650,71,90.2,721,650,71,90.2,4,0.6,1,0.1
2023-04-30,NHS Highland,C122H,Campbeltown Hospital,Type 3,New planned,40,40,0,100,40,40,0,100,0,0,0,0
2023-04-30,NHS Highland,C122H,Campbeltown Hospital,Type 3,Unplanned,324,304,20,93.8,324,304,20,93.8,6,1.9,2,0.6
2023-04-30,NHS Highland,C122H,Campbeltown Hospital,Type 3,All,364,344,20,94.5,364,344,20,94.5,6,1.6,2,0.5
2023-04-30,NHS Highland,H101H,Dunbar Hospital,Type 3,Unplanned,16,16,0,100,,,,,,,,
2023-04-30,NHS Highland,H101H,Dunbar Hospital,Type 3,All,16,16,0,100,,,,,,,,
2023-04-30,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,New planned,36,26,10,72.2,36,26,10,72.2,3,8.3,2,5.6
2023-04-30,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,Unplanned,867,694,173,80,867,694,173,80,53,6.1,19,2.2
2023-04-30,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,All,903,720,183,79.7,903,720,183,79.7,56,6.2,21,2.3
2023-04-30,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,Unplanned,27,27,0,100,,,,,,,,
2023-04-30,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,All,27,27,0,100,,,,,,,,
2023-04-30,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,New planned,150,132,18,88,150,132,18,88,1,0.7,1,0.7
2023-04-30,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,Unplanned,3171,2287,884,72.1,3171,2287,884,72.1,222,7,80,2.5
2023-04-30,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,All,3321,2419,902,72.8,3321,2419,902,72.8,223,6.7,81,2.4
2023-04-30,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,Unplanned,360,360,0,100,,,,,,,,
2023-04-30,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,All,360,360,0,100,,,,,,,,
2023-04-30,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,New planned,24,21,3,87.5,24,21,3,87.5,0,0,0,0
2023-04-30,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,Unplanned,771,690,81,89.5,771,690,81,89.5,13,1.7,4,0.5
2023-04-30,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,All,795,711,84,89.4,795,711,84,89.4,13,1.6,4,0.5
2023-04-30,NHS Highland,H215H,Portree Community Hospital,Type 3,Unplanned,22,22,0,100,,,,,,,,
2023-04-30,NHS Highland,H215H,Portree Community Hospital,Type 3,All,22,22,0,100,,,,,,,,
2023-04-30,NHS Highland,H219H,County Community Hospital,Type 3,Unplanned,19,19,0,100,,,,,,,,
2023-04-30,NHS Highland,H219H,County Community Hospital,Type 3,All,19,19,0,100,,,,,,,,
2023-04-30,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,Type 3,Unplanned,309,308,1,99.7,,,,,,,,
2023-04-30,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,Type 3,All,309,308,1,99.7,,,,,,,,
2023-04-30,NHS Highland,H227B,Aviemore Health Centre,Type 3,Unplanned,151,151,0,100,,,,,,,,
2023-04-30,NHS Highland,H227B,Aviemore Health Centre,Type 3,All,151,151,0,100,,,,,,,,
2023-04-30,NHS Highland,H227H,Mull And Iona Community Hospital,Type 3,Unplanned,107,106,1,99.1,,,,,,,,
2023-04-30,NHS Highland,H227H,Mull And Iona Community Hospital,Type 3,All,107,106,1,99.1,,,,,,,,
2023-04-30,NHS Highland,H229H,Broadford Hospital,Type 3,Unplanned,202,190,12,94.1,,,,,,,,
2023-04-30,NHS Highland,H229H,Broadford Hospital,Type 3,All,202,190,12,94.1,,,,,,,,
2023-04-30,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,Unplanned,5220,3352,1868,64.2,5220,3352,1868,64.2,387,7.4,114,2.2
2023-04-30,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,All,5220,3352,1868,64.2,5220,3352,1868,64.2,387,7.4,114,2.2
2023-04-30,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,New planned,9,4,5,44.4,9,4,5,44.4,2,22.2,0,0
2023-04-30,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,Unplanned,5137,2855,2282,55.6,5137,2855,2282,55.6,703,13.7,252,4.9
2023-04-30,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,All,5146,2859,2287,55.6,5146,2859,2287,55.6,705,13.7,252,4.9
2023-04-30,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,New planned,5,5,0,100,5,5,0,100,0,0,0,0
2023-04-30,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,Unplanned,5839,3088,2751,52.9,5839,3088,2751,52.9,1217,20.8,562,9.6
2023-04-30,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,All,5844,3093,2751,52.9,5844,3093,2751,52.9,1217,20.8,562,9.6
2023-04-30,NHS Lothian,S116H,Western General Hospital,Type 3,Unplanned,3140,1774,1366,56.5,3140,1774,1366,56.5,450,14.3,230,7.3
2023-04-30,NHS Lothian,S116H,Western General Hospital,Type 3,All,3140,1774,1366,56.5,3140,1774,1366,56.5,450,14.3,230,7.3
2023-04-30,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,Unplanned,4496,3022,1474,67.2,4496,3022,1474,67.2,541,12,266,5.9
2023-04-30,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,All,4496,3022,1474,67.2,4496,3022,1474,67.2,541,12,266,5.9
2023-04-30,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,Unplanned,9474,4862,4612,51.3,9474,4862,4612,51.3,1428,15.1,544,5.7
2023-04-30,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,All,9474,4862,4612,51.3,9474,4862,4612,51.3,1428,15.1,544,5.7
2023-04-30,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,Unplanned,4216,3799,417,90.1,4216,3799,417,90.1,14,0.3,0,0
2023-04-30,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,All,4216,3799,417,90.1,4216,3799,417,90.1,14,0.3,0,0
2023-04-30,NHS Orkney,R103H,Balfour Hospital - Type 1,Type 1,New planned,47,34,13,72.3,47,34,13,72.3,1,2.1,0,0
2023-04-30,NHS Orkney,R103H,Balfour Hospital - Type 1,Type 1,Unplanned,596,534,62,89.6,596,534,62,89.6,5,0.8,0,0
2023-04-30,NHS Orkney,R103H,Balfour Hospital - Type 1,Type 1,All,643,568,75,88.3,643,568,75,88.3,6,0.9,0,0
2023-04-30,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,New planned,18,15,3,83.3,18,15,3,83.3,0,0,0,0
2023-04-30,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,Unplanned,617,560,57,90.8,617,560,57,90.8,6,1,1,0.2
2023-04-30,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,All,635,575,60,90.6,635,575,60,90.6,6,0.9,1,0.2
2023-04-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,New planned,197,194,3,98.5,197,194,3,98.5,1,0.5,0,0
2023-04-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,Unplanned,4625,4101,524,88.7,4625,4101,524,88.7,6,0.1,0,0
2023-04-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,All,4822,4295,527,89.1,4822,4295,527,89.1,7,0.1,0,0
2023-04-30,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,New planned,103,100,3,97.1,103,100,3,97.1,0,0,0,0
2023-04-30,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,Unplanned,1793,1635,158,91.2,1793,1635,158,91.2,5,0.3,1,0.1
2023-04-30,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,All,1896,1735,161,91.5,1896,1735,161,91.5,5,0.3,1,0.1
2023-04-30,NHS Tayside,T304H,Arbroath Infirmary,Type 3,Unplanned,582,582,0,100,582,582,0,100,0,0,0,0
2023-04-30,NHS Tayside,T304H,Arbroath Infirmary,Type 3,All,582,582,0,100,582,582,0,100,0,0,0,0
2023-04-30,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,Unplanned,227,227,0,100,227,227,0,100,0,0,0,0
2023-04-30,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,All,227,227,0,100,227,227,0,100,0,0,0,0
2023-04-30,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,Unplanned,45,45,0,100,,,,,,,,
2023-04-30,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,All,45,45,0,100,,,,,,,,
2023-04-30,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,New planned,47,47,0,100,47,47,0,100,0,0,0,0
2023-04-30,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,Unplanned,497,489,8,98.4,497,489,8,98.4,1,0.2,1,0.2
2023-04-30,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,All,544,536,8,98.5,544,536,8,98.5,1,0.2,1,0.2
2023-04-30,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,New planned,25,25,0,100,25,25,0,100,0,0,0,0
2023-04-30,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,Unplanned,109,109,0,100,109,109,0,100,0,0,0,0
2023-04-30,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,All,134,134,0,100,134,134,0,100,0,0,0,0
2023-05-31,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,Unplanned,246,235,11,95.5,,,,,,,,
2023-05-31,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,All,246,235,11,95.5,,,,,,,,
2023-05-31,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,Type 3,Unplanned,64,64,0,100,,,,,,,,
2023-05-31,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,Type 3,All,64,64,0,100,,,,,,,,
2023-05-31,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,New planned,138,135,3,97.8,138,135,3,97.8,0,0,0,0
2023-05-31,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,Unplanned,5528,3949,1579,71.4,5528,3949,1579,71.4,613,11.1,324,5.9
2023-05-31,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,All,5666,4084,1582,72.1,5666,4084,1582,72.1,613,10.8,324,5.7
2023-05-31,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,New planned,132,95,37,72,132,95,37,72,27,20.5,13,9.8
2023-05-31,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,Unplanned,2765,1813,952,65.6,2765,1813,952,65.6,471,17,286,10.3
2023-05-31,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,All,2897,1908,989,65.9,2897,1908,989,65.9,498,17.2,299,10.3
2023-05-31,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,Type 3,Unplanned,65,65,0,100,,,,,,,,
2023-05-31,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,Type 3,All,65,65,0,100,,,,,,,,
2023-05-31,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,New planned,167,164,3,98.2,167,164,3,98.2,0,0,0,0
2023-05-31,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,Unplanned,2894,1919,975,66.3,2894,1919,975,66.3,310,10.7,174,6
2023-05-31,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,All,3061,2083,978,68,3061,2083,978,68,310,10.1,174,5.7
2023-05-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,New planned,53,37,16,69.8,53,37,16,69.8,1,1.9,1,1.9
2023-05-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,Unplanned,1242,1114,128,89.7,1242,1114,128,89.7,25,2,2,0.2
2023-05-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,All,1295,1151,144,88.9,1295,1151,144,88.9,26,2,3,0.2
2023-05-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,New planned,393,291,102,74,393,291,102,74,19,4.8,5,1.3
2023-05-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,Unplanned,2947,2341,606,79.4,2947,2341,606,79.4,133,4.5,38,1.3
2023-05-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,All,3340,2632,708,78.8,3340,2632,708,78.8,152,4.6,43,1.3
2023-05-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,New planned,90,61,29,67.8,90,61,29,67.8,3,3.3,1,1.1
2023-05-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,Unplanned,5882,3896,1986,66.2,5882,3896,1986,66.2,452,7.7,102,1.7
2023-05-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,All,5972,3957,2015,66.3,5972,3957,2015,66.3,455,7.6,103,1.7
2023-05-31,NHS Fife,F708H,Adamson Hospital,Type 3,Unplanned,223,223,0,100,223,223,0,100,0,0,0,0
2023-05-31,NHS Fife,F708H,Adamson Hospital,Type 3,All,223,223,0,100,223,223,0,100,0,0,0,0
2023-05-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,New planned,5,5,0,100,5,5,0,100,0,0,0,0
2023-05-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,Unplanned,303,303,0,100,303,303,0,100,0,0,0,0
2023-05-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,All,308,308,0,100,308,308,0,100,0,0,0,0
2023-05-31,NHS Fife,F805H,Queen Margaret Hospital,Type 3,New planned,24,24,0,100,24,24,0,100,0,0,0,0
2023-05-31,NHS Fife,F805H,Queen Margaret Hospital,Type 3,Unplanned,1399,1397,2,99.9,1399,1397,2,99.9,0,0,0,0
2023-05-31,NHS Fife,F805H,Queen Margaret Hospital,Type 3,All,1423,1421,2,99.9,1423,1421,2,99.9,0,0,0,0
2023-05-31,NHS Forth Valley,V201H,Stirling Health And Care Village,Type 3,Unplanned,2140,2136,4,99.8,2140,2136,4,99.8,0,0,0,0
2023-05-31,NHS Forth Valley,V201H,Stirling Health And Care Village,Type 3,All,2140,2136,4,99.8,2140,2136,4,99.8,0,0,0,0
2023-05-31,NHS Forth Valley,V217H,Forth Valley Royal Hospital - Type 1,Type 1,Unplanned,5374,2706,2668,50.4,5374,2706,2668,50.4,973,18.1,294,5.5
2023-05-31,NHS Forth Valley,V217H,Forth Valley Royal Hospital - Type 1,Type 1,All,5374,2706,2668,50.4,5374,2706,2668,50.4,973,18.1,294,5.5
2023-05-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,New planned,21,13,8,61.9,21,13,8,61.9,2,9.5,0,0
2023-05-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,Unplanned,4658,2258,2400,48.5,4658,2258,2400,48.5,701,15,132,2.8
2023-05-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,All,4679,2271,2408,48.5,4679,2271,2408,48.5,703,15,132,2.8
2023-05-31,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,Unplanned,1560,1363,197,87.4,1560,1363,197,87.4,10,0.6,0,0
2023-05-31,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,All,1560,1363,197,87.4,1560,1363,197,87.4,10,0.6,0,0
2023-05-31,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,Unplanned,843,843,0,100,,,,,,,,
2023-05-31,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,All,843,843,0,100,,,,,,,,
2023-05-31,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,Unplanned,645,645,0,100,,,,,,,,
2023-05-31,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,All,645,645,0,100,,,,,,,,
2023-05-31,NHS Grampian,N335H,Jubilee Hospital,Type 3,Unplanned,532,532,0,100,,,,,,,,
2023-05-31,NHS Grampian,N335H,Jubilee Hospital,Type 3,All,532,532,0,100,,,,,,,,
2023-05-31,NHS Grampian,N336H,Turriff Hospital,Type 3,Unplanned,21,21,0,100,,,,,,,,
2023-05-31,NHS Grampian,N336H,Turriff Hospital,Type 3,All,21,21,0,100,,,,,,,,
2023-05-31,NHS Grampian,N337H,Chalmers Hospital,Type 3,Unplanned,106,106,0,100,,,,,,,,
2023-05-31,NHS Grampian,N337H,Chalmers Hospital,Type 3,All,106,106,0,100,,,,,,,,
2023-05-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,New planned,71,56,15,78.9,71,56,15,78.9,2,2.8,0,0
2023-05-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,Unplanned,2619,1979,640,75.6,2619,1979,640,75.6,123,4.7,27,1
2023-05-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,All,2690,2035,655,75.7,2690,2035,655,75.7,125,4.6,27,1
2023-05-31,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,Unplanned,1565,1444,121,92.3,1565,1444,121,92.3,6,0.4,1,0.1
2023-05-31,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,All,1565,1444,121,92.3,1565,1444,121,92.3,6,0.4,1,0.1
